Sensor(0-Laser,1-Radar)                     Timestamp                 NIS
                   1              127253             4.67404
                   0              127258            0.169161
                   1              127263             2.32982
                   0              127268             1.80782
                   1              127273             0.73197
                   0              127278             5.13861
                   1              127283             2.36716
                   0              127288             1.62333
                   1              127293             2.06971
                   0              127298             1.81742
                   1              127303            0.635346
                   0              127308             2.95257
                   1              127313             1.89932
                   0              127318             2.61908
                   1              127323             3.39705
                   0              127328             4.85769
                   1              127333            0.398832
                   0              127338              3.2898
                   1              127343             1.75329
                   0              127348            0.337599
                   1              127353            0.846126
                   0              127358             0.50418
                   1              127363             5.58436
                   0              127368            0.494627
                   1              127373            0.165041
                   0              127378            0.575511
                   1              127383             10.7557
                   0              127388             1.35446
                   1              127393             2.07916
                   0              127398             3.93583
                   1              127403           0.0354924
                   0              127408             1.32836
                   1              127413             2.16638
                   0              127418             4.20457
                   1              127423             1.82196
                   0              127428            0.696089
                   1              127433              1.9943
                   0              127438             1.63053
                   1              127443              1.7154
                   0              127448           0.0156925
                   1              127453             5.14942
                   0              127458            0.717927
                   1              127463             2.28388
                   0              127468             1.42534
                   1              127473              1.7844
                   0              127478            0.395908
                   1              127483             2.00149
                   0              127488             2.33944
                   1              127493             5.56219
                   0              127498            0.892788
                   1              127503             8.24439
                   0              127508            0.145652
                   1              127513            0.603536
                   0              127518           0.0955714
                   1              127523            0.293794
                   0              127528            0.960094
                   1              127533              2.8002
                   0              127538             1.24864
                   1              127543             2.13684
                   0              127548             0.74578
                   1              127553             1.15482
                   0              127558             3.48345
                   1              127563            0.494744
                   0              127568             2.35966
                   1              127573              8.8164
                   0              127578            0.377536
                   1              127583             2.33256
                   0              127588             1.02177
                   1              127593            0.543572
                   0              127598             1.17318
                   1              127603             3.02413
                   0              127608           0.0442892
                   1              127613             2.62947
                   0              127618           0.0439228
                   1              127623            0.995443
                   0              127628             4.95954
                   1              127633             5.49745
                   0              127638            0.863562
                   1              127643             1.64652
                   0              127648            0.433755
                   1              127653             1.06148
                   0              127658             2.20382
                   1              127663              4.9239
                   0              127668             0.10308
                   1              127673             1.49709
                   0              127678             4.38345
                   1              127683             3.93155
                   0              127688             3.24601
                   1              127693             5.04045
                   0              127698             1.32735
                   1              127703             0.87558
                   0              127708            0.533477
                   1              127713            0.212784
                   0              127718            0.637933
                   1              127723             4.87786
                   0              127728             6.11457
                   1              127733             1.76623
                   0              127738            0.484231
                   1              127743              4.2126
                   0              127748             1.25502
                   1              127753             2.38439
                   0              127758            0.137089
                   1              127763            0.360361
                   0              127768           0.0940511
                   1              127773           0.0575028
                   0              127778             1.31184
                   1              127783            0.337911
                   0              127788             1.90918
                   1              127793             0.10328
                   0              127798              1.2244
                   1              127803             6.77813
                   0              127808            0.322181
                   1              127813             5.10016
                   0              127818             1.38242
                   1              127823            0.796046
                   0              127828             8.79497
                   1              127833            0.452219
                   0              127838            0.693427
                   1              127843            0.530188
                   0              127848             3.43033
                   1              127853            0.964407
                   0              127858             2.55067
                   1              127863            0.212088
                   0              127868             1.80343
                   1              127873             2.80218
                   0              127878            0.788981
                   1              127883             4.28188
                   0              127888             2.50407
                   1              127893              1.1906
                   0              127898             1.26444
                   1              127903             2.98994
                   0              127908             2.21829
                   1              127913             3.78405
                   0              127918             1.01272
                   1              127923              2.3078
                   0              127928              1.2994
                   1              127933             6.19008
                   0              127938             2.33948
                   1              127943             1.72804
                   0              127948             8.27198
                   1              127953             1.47801
                   0              127958            0.647245
